No,Sex,Genotype,Food,Rep,time
2.0,F,Dup,I,2.0,38.0
2.0,F,Dup,I,2.0,41.0
2.0,F,Dup,I,2.0,41.0
2.0,F,Dup,I,2.0,45.0
3.0,F,Dup,I,3.0,7.0
3.0,F,Dup,I,3.0,7.0
3.0,F,Dup,I,3.0,13.0
3.0,F,Dup,I,3.0,16.0
3.0,F,Dup,I,3.0,18.0
3.0,F,Dup,I,3.0,18.0
3.0,F,Dup,I,3.0,20.0
3.0,F,Dup,I,3.0,20.0
3.0,F,Dup,I,3.0,20.0
3.0,F,Dup,I,3.0,22.0
3.0,F,Dup,I,3.0,22.0
3.0,F,Dup,I,3.0,22.0
3.0,F,Dup,I,3.0,22.0
3.0,F,Dup,I,3.0,22.0
3.0,F,Dup,I,3.0,24.0
3.0,F,Dup,I,3.0,24.0
3.0,F,Dup,I,3.0,24.0
3.0,F,Dup,I,3.0,26.0
3.0,F,Dup,I,3.0,26.0
3.0,F,Dup,I,3.0,26.0
3.0,F,Dup,I,3.0,28.0
3.0,F,Dup,I,3.0,28.0
3.0,F,Dup,I,3.0,32.0
3.0,F,Dup,I,3.0,32.0
3.0,F,Dup,I,3.0,32.0
3.0,F,Dup,I,3.0,32.0
3.0,F,Dup,I,3.0,32.0
3.0,F,Dup,I,3.0,32.0
3.0,F,Dup,I,3.0,34.0
3.0,F,Dup,I,3.0,34.0
3.0,F,Dup,I,3.0,34.0
3.0,F,Dup,I,3.0,34.0
3.0,F,Dup,I,3.0,34.0
3.0,F,Dup,I,3.0,36.0
3.0,F,Dup,I,3.0,36.0
3.0,F,Dup,I,3.0,36.0
3.0,F,Dup,I,3.0,36.0
3.0,F,Dup,I,3.0,36.0
3.0,F,Dup,I,3.0,36.0
3.0,F,Dup,I,3.0,36.0
3.0,F,Dup,I,3.0,36.0
3.0,F,Dup,I,3.0,38.0
3.0,F,Dup,I,3.0,38.0
3.0,F,Dup,I,3.0,38.0
3.0,F,Dup,I,3.0,38.0
3.0,F,Dup,I,3.0,38.0
3.0,F,Dup,I,3.0,38.0
3.0,F,Dup,I,3.0,38.0
3.0,F,Dup,I,3.0,41.0
3.0,F,Dup,I,3.0,41.0
3.0,F,Dup,I,3.0,41.0
3.0,F,Dup,I,3.0,43.0
3.0,F,Dup,I,3.0,43.0
3.0,F,Dup,I,3.0,43.0
3.0,F,Dup,I,3.0,47.0
3.0,F,Dup,I,3.0,54.0
3.0,F,Dup,I,3.0,57.0
3.0,F,Dup,I,3.0,57.0
4.0,F,Del,I,1.0,16.0
4.0,F,Del,I,1.0,32.0
4.0,F,Del,I,1.0,34.0
4.0,F,Del,I,1.0,34.0
4.0,F,Del,I,1.0,34.0
4.0,F,Del,I,1.0,34.0
4.0,F,Del,I,1.0,36.0
4.0,F,Del,I,1.0,38.0
4.0,F,Del,I,1.0,38.0
4.0,F,Del,I,1.0,41.0
4.0,F,Del,I,1.0,41.0
4.0,F,Del,I,1.0,41.0
4.0,F,Del,I,1.0,41.0
4.0,F,Del,I,1.0,41.0
4.0,F,Del,I,1.0,41.0
4.0,F,Del,I,1.0,43.0
4.0,F,Del,I,1.0,43.0
4.0,F,Del,I,1.0,43.0
4.0,F,Del,I,1.0,43.0
4.0,F,Del,I,1.0,45.0
4.0,F,Del,I,1.0,45.0
4.0,F,Del,I,1.0,45.0
4.0,F,Del,I,1.0,45.0
4.0,F,Del,I,1.0,45.0
4.0,F,Del,I,1.0,45.0
4.0,F,Del,I,1.0,45.0
4.0,F,Del,I,1.0,47.0
4.0,F,Del,I,1.0,47.0
4.0,F,Del,I,1.0,47.0
4.0,F,Del,I,1.0,47.0
4.0,F,Del,I,1.0,47.0
4.0,F,Del,I,1.0,47.0
4.0,F,Del,I,1.0,47.0
4.0,F,Del,I,1.0,47.0
4.0,F,Del,I,1.0,50.0
4.0,F,Del,I,1.0,50.0
4.0,F,Del,I,1.0,50.0
4.0,F,Del,I,1.0,50.0
4.0,F,Del,I,1.0,50.0
4.0,F,Del,I,1.0,50.0
4.0,F,Del,I,1.0,52.0
4.0,F,Del,I,1.0,52.0
4.0,F,Del,I,1.0,54.0
4.0,F,Del,I,1.0,54.0
4.0,F,Del,I,1.0,54.0
4.0,F,Del,I,1.0,57.0
4.0,F,Del,I,1.0,57.0
4.0,F,Del,I,1.0,57.0
4.0,F,Del,I,1.0,59.0
4.0,F,Del,I,1.0,59.0
4.0,F,Del,I,1.0,59.0
4.0,F,Del,I,1.0,59.0
4.0,F,Del,I,1.0,59.0
4.0,F,Del,I,1.0,59.0
4.0,F,Del,I,1.0,61.0
4.0,F,Del,I,1.0,61.0
4.0,F,Del,I,1.0,61.0
4.0,F,Del,I,1.0,64.0
4.0,F,Del,I,1.0,64.0
4.0,F,Del,I,1.0,64.0
4.0,F,Del,I,1.0,68.0
5.0,F,Del,I,2.0,9.0
5.0,F,Del,I,2.0,16.0
5.0,F,Del,I,2.0,20.0
5.0,F,Del,I,2.0,20.0
5.0,F,Del,I,2.0,30.0
5.0,F,Del,I,2.0,32.0
5.0,F,Del,I,2.0,36.0
5.0,F,Del,I,2.0,38.0
5.0,F,Del,I,2.0,43.0
5.0,F,Del,I,2.0,43.0
5.0,F,Del,I,2.0,43.0
5.0,F,Del,I,2.0,43.0
5.0,F,Del,I,2.0,43.0
5.0,F,Del,I,2.0,45.0
5.0,F,Del,I,2.0,45.0
5.0,F,Del,I,2.0,47.0
5.0,F,Del,I,2.0,47.0
5.0,F,Del,I,2.0,47.0
5.0,F,Del,I,2.0,47.0
5.0,F,Del,I,2.0,50.0
5.0,F,Del,I,2.0,50.0
5.0,F,Del,I,2.0,50.0
5.0,F,Del,I,2.0,50.0
5.0,F,Del,I,2.0,50.0
5.0,F,Del,I,2.0,52.0
5.0,F,Del,I,2.0,52.0
5.0,F,Del,I,2.0,52.0
5.0,F,Del,I,2.0,52.0
5.0,F,Del,I,2.0,52.0
5.0,F,Del,I,2.0,52.0
5.0,F,Del,I,2.0,52.0
5.0,F,Del,I,2.0,54.0
5.0,F,Del,I,2.0,54.0
5.0,F,Del,I,2.0,54.0
5.0,F,Del,I,2.0,54.0
5.0,F,Del,I,2.0,54.0
5.0,F,Del,I,2.0,54.0
5.0,F,Del,I,2.0,54.0
5.0,F,Del,I,2.0,57.0
5.0,F,Del,I,2.0,57.0
5.0,F,Del,I,2.0,57.0
5.0,F,Del,I,2.0,57.0
5.0,F,Del,I,2.0,57.0
5.0,F,Del,I,2.0,59.0
5.0,F,Del,I,2.0,59.0
5.0,F,Del,I,2.0,59.0
5.0,F,Del,I,2.0,59.0
5.0,F,Del,I,2.0,61.0
5.0,F,Del,I,2.0,61.0
5.0,F,Del,I,2.0,61.0
5.0,F,Del,I,2.0,61.0
5.0,F,Del,I,2.0,64.0
6.0,F,Del,I,3.0,9.0
6.0,F,Del,I,3.0,9.0
6.0,F,Del,I,3.0,13.0
6.0,F,Del,I,3.0,24.0
6.0,F,Del,I,3.0,24.0
6.0,F,Del,I,3.0,26.0
6.0,F,Del,I,3.0,28.0
6.0,F,Del,I,3.0,28.0
6.0,F,Del,I,3.0,30.0
6.0,F,Del,I,3.0,30.0
6.0,F,Del,I,3.0,30.0
6.0,F,Del,I,3.0,32.0
6.0,F,Del,I,3.0,34.0
6.0,F,Del,I,3.0,34.0
6.0,F,Del,I,3.0,34.0
6.0,F,Del,I,3.0,34.0
6.0,F,Del,I,3.0,34.0
6.0,F,Del,I,3.0,36.0
6.0,F,Del,I,3.0,36.0
6.0,F,Del,I,3.0,36.0
6.0,F,Del,I,3.0,36.0
6.0,F,Del,I,3.0,36.0
6.0,F,Del,I,3.0,36.0
6.0,F,Del,I,3.0,36.0
6.0,F,Del,I,3.0,36.0
6.0,F,Del,I,3.0,36.0
6.0,F,Del,I,3.0,36.0
6.0,F,Del,I,3.0,36.0
6.0,F,Del,I,3.0,36.0
6.0,F,Del,I,3.0,36.0
6.0,F,Del,I,3.0,36.0
6.0,F,Del,I,3.0,36.0
6.0,F,Del,I,3.0,36.0
6.0,F,Del,I,3.0,36.0
6.0,F,Del,I,3.0,36.0
6.0,F,Del,I,3.0,36.0
6.0,F,Del,I,3.0,38.0
6.0,F,Del,I,3.0,38.0
6.0,F,Del,I,3.0,41.0
6.0,F,Del,I,3.0,41.0
6.0,F,Del,I,3.0,41.0
6.0,F,Del,I,3.0,41.0
6.0,F,Del,I,3.0,41.0
6.0,F,Del,I,3.0,41.0
6.0,F,Del,I,3.0,41.0
6.0,F,Del,I,3.0,41.0
6.0,F,Del,I,3.0,41.0
6.0,F,Del,I,3.0,41.0
6.0,F,Del,I,3.0,41.0
6.0,F,Del,I,3.0,41.0
6.0,F,Del,I,3.0,41.0
6.0,F,Del,I,3.0,41.0
6.0,F,Del,I,3.0,43.0
6.0,F,Del,I,3.0,45.0
6.0,F,Del,I,3.0,45.0
6.0,F,Del,I,3.0,47.0
6.0,F,Del,I,3.0,50.0
6.0,F,Del,I,3.0,50.0
6.0,F,Del,I,3.0,54.0
6.0,F,Del,I,3.0,54.0
6.0,F,Del,I,3.0,57.0
7.0,F,C14,I,1.0,7.0
7.0,F,C14,I,1.0,41.0
7.0,F,C14,I,1.0,43.0
7.0,F,C14,I,1.0,43.0
7.0,F,C14,I,1.0,47.0
7.0,F,C14,I,1.0,50.0
7.0,F,C14,I,1.0,50.0
7.0,F,C14,I,1.0,50.0
7.0,F,C14,I,1.0,50.0
7.0,F,C14,I,1.0,50.0
7.0,F,C14,I,1.0,50.0
7.0,F,C14,I,1.0,50.0
7.0,F,C14,I,1.0,50.0
7.0,F,C14,I,1.0,52.0
7.0,F,C14,I,1.0,52.0
7.0,F,C14,I,1.0,52.0
7.0,F,C14,I,1.0,52.0
7.0,F,C14,I,1.0,54.0
7.0,F,C14,I,1.0,57.0
7.0,F,C14,I,1.0,57.0
7.0,F,C14,I,1.0,57.0
7.0,F,C14,I,1.0,57.0
7.0,F,C14,I,1.0,57.0
7.0,F,C14,I,1.0,57.0
7.0,F,C14,I,1.0,57.0
7.0,F,C14,I,1.0,57.0
7.0,F,C14,I,1.0,57.0
7.0,F,C14,I,1.0,59.0
7.0,F,C14,I,1.0,59.0
7.0,F,C14,I,1.0,59.0
7.0,F,C14,I,1.0,59.0
7.0,F,C14,I,1.0,59.0
7.0,F,C14,I,1.0,59.0
7.0,F,C14,I,1.0,61.0
7.0,F,C14,I,1.0,61.0
7.0,F,C14,I,1.0,61.0
7.0,F,C14,I,1.0,61.0
7.0,F,C14,I,1.0,61.0
7.0,F,C14,I,1.0,61.0
7.0,F,C14,I,1.0,64.0
7.0,F,C14,I,1.0,64.0
7.0,F,C14,I,1.0,64.0
7.0,F,C14,I,1.0,64.0
7.0,F,C14,I,1.0,64.0
7.0,F,C14,I,1.0,64.0
7.0,F,C14,I,1.0,68.0
7.0,F,C14,I,1.0,68.0
8.0,F,C14,I,2.0,11.0
8.0,F,C14,I,2.0,18.0
8.0,F,C14,I,2.0,22.0
8.0,F,C14,I,2.0,22.0
8.0,F,C14,I,2.0,24.0
8.0,F,C14,I,2.0,24.0
8.0,F,C14,I,2.0,24.0
8.0,F,C14,I,2.0,24.0
8.0,F,C14,I,2.0,24.0
8.0,F,C14,I,2.0,24.0
8.0,F,C14,I,2.0,26.0
8.0,F,C14,I,2.0,28.0
8.0,F,C14,I,2.0,30.0
8.0,F,C14,I,2.0,30.0
8.0,F,C14,I,2.0,32.0
8.0,F,C14,I,2.0,32.0
8.0,F,C14,I,2.0,32.0
8.0,F,C14,I,2.0,34.0
8.0,F,C14,I,2.0,34.0
8.0,F,C14,I,2.0,36.0
8.0,F,C14,I,2.0,36.0
8.0,F,C14,I,2.0,36.0
8.0,F,C14,I,2.0,36.0
8.0,F,C14,I,2.0,36.0
8.0,F,C14,I,2.0,36.0
8.0,F,C14,I,2.0,38.0
8.0,F,C14,I,2.0,38.0
8.0,F,C14,I,2.0,38.0
8.0,F,C14,I,2.0,41.0
8.0,F,C14,I,2.0,41.0
8.0,F,C14,I,2.0,41.0
8.0,F,C14,I,2.0,41.0
8.0,F,C14,I,2.0,41.0
8.0,F,C14,I,2.0,43.0
8.0,F,C14,I,2.0,43.0
8.0,F,C14,I,2.0,43.0
8.0,F,C14,I,2.0,43.0
8.0,F,C14,I,2.0,45.0
8.0,F,C14,I,2.0,45.0
8.0,F,C14,I,2.0,47.0
8.0,F,C14,I,2.0,47.0
8.0,F,C14,I,2.0,50.0
8.0,F,C14,I,2.0,50.0
8.0,F,C14,I,2.0,50.0
8.0,F,C14,I,2.0,52.0
8.0,F,C14,I,2.0,52.0
8.0,F,C14,I,2.0,54.0
8.0,F,C14,I,2.0,54.0
8.0,F,C14,I,2.0,57.0
8.0,F,C14,I,2.0,57.0
8.0,F,C14,I,2.0,59.0
8.0,F,C14,I,2.0,61.0
9.0,F,C14,I,3.0,16.0
9.0,F,C14,I,3.0,28.0
9.0,F,C14,I,3.0,30.0
9.0,F,C14,I,3.0,36.0
9.0,F,C14,I,3.0,43.0
9.0,F,C14,I,3.0,47.0
9.0,F,C14,I,3.0,50.0
9.0,F,C14,I,3.0,50.0
9.0,F,C14,I,3.0,50.0
9.0,F,C14,I,3.0,52.0
9.0,F,C14,I,3.0,52.0
9.0,F,C14,I,3.0,52.0
9.0,F,C14,I,3.0,52.0
9.0,F,C14,I,3.0,52.0
9.0,F,C14,I,3.0,52.0
9.0,F,C14,I,3.0,54.0
9.0,F,C14,I,3.0,54.0
9.0,F,C14,I,3.0,57.0
9.0,F,C14,I,3.0,57.0
9.0,F,C14,I,3.0,57.0
9.0,F,C14,I,3.0,57.0
9.0,F,C14,I,3.0,57.0
9.0,F,C14,I,3.0,57.0
9.0,F,C14,I,3.0,59.0
9.0,F,C14,I,3.0,59.0
9.0,F,C14,I,3.0,61.0
9.0,F,C14,I,3.0,61.0
9.0,F,C14,I,3.0,61.0
9.0,F,C14,I,3.0,61.0
9.0,F,C14,I,3.0,61.0
9.0,F,C14,I,3.0,61.0
9.0,F,C14,I,3.0,64.0
9.0,F,C14,I,3.0,64.0
9.0,F,C14,I,3.0,64.0
9.0,F,C14,I,3.0,64.0
9.0,F,C14,I,3.0,64.0
9.0,F,C14,I,3.0,64.0
9.0,F,C14,I,3.0,64.0
9.0,F,C14,I,3.0,66.0
9.0,F,C14,I,3.0,66.0
9.0,F,C14,I,3.0,66.0
9.0,F,C14,I,3.0,66.0
9.0,F,C14,I,3.0,68.0
9.0,F,C14,I,3.0,71.0
9.0,F,C14,I,3.0,75.0
9.0,F,C14,I,3.0,80.0
10.0,F,C31,I,1.0,7.0
10.0,F,C31,I,1.0,11.0
10.0,F,C31,I,1.0,24.0
10.0,F,C31,I,1.0,30.0
10.0,F,C31,I,1.0,30.0
10.0,F,C31,I,1.0,30.0
10.0,F,C31,I,1.0,30.0
10.0,F,C31,I,1.0,30.0
10.0,F,C31,I,1.0,32.0
10.0,F,C31,I,1.0,32.0
10.0,F,C31,I,1.0,32.0
10.0,F,C31,I,1.0,34.0
10.0,F,C31,I,1.0,34.0
10.0,F,C31,I,1.0,36.0
10.0,F,C31,I,1.0,36.0
10.0,F,C31,I,1.0,36.0
10.0,F,C31,I,1.0,36.0
10.0,F,C31,I,1.0,36.0
10.0,F,C31,I,1.0,36.0
10.0,F,C31,I,1.0,36.0
10.0,F,C31,I,1.0,36.0
10.0,F,C31,I,1.0,36.0
10.0,F,C31,I,1.0,36.0
10.0,F,C31,I,1.0,38.0
10.0,F,C31,I,1.0,38.0
10.0,F,C31,I,1.0,38.0
10.0,F,C31,I,1.0,38.0
10.0,F,C31,I,1.0,38.0
10.0,F,C31,I,1.0,38.0
10.0,F,C31,I,1.0,38.0
10.0,F,C31,I,1.0,38.0
10.0,F,C31,I,1.0,38.0
10.0,F,C31,I,1.0,38.0
10.0,F,C31,I,1.0,38.0
10.0,F,C31,I,1.0,38.0
10.0,F,C31,I,1.0,38.0
10.0,F,C31,I,1.0,38.0
10.0,F,C31,I,1.0,38.0
10.0,F,C31,I,1.0,41.0
10.0,F,C31,I,1.0,41.0
10.0,F,C31,I,1.0,41.0
10.0,F,C31,I,1.0,41.0
10.0,F,C31,I,1.0,41.0
10.0,F,C31,I,1.0,43.0
10.0,F,C31,I,1.0,43.0
10.0,F,C31,I,1.0,43.0
10.0,F,C31,I,1.0,43.0
10.0,F,C31,I,1.0,43.0
10.0,F,C31,I,1.0,43.0
10.0,F,C31,I,1.0,43.0
10.0,F,C31,I,1.0,43.0
10.0,F,C31,I,1.0,43.0
10.0,F,C31,I,1.0,43.0
10.0,F,C31,I,1.0,43.0
10.0,F,C31,I,1.0,45.0
10.0,F,C31,I,1.0,45.0
10.0,F,C31,I,1.0,50.0
10.0,F,C31,I,1.0,50.0
10.0,F,C31,I,1.0,54.0
10.0,F,C31,I,1.0,54.0
10.0,F,C31,I,1.0,57.0
11.0,F,C31,I,2.0,9.0
11.0,F,C31,I,2.0,18.0
11.0,F,C31,I,2.0,24.0
11.0,F,C31,I,2.0,32.0
11.0,F,C31,I,2.0,34.0
11.0,F,C31,I,2.0,38.0
11.0,F,C31,I,2.0,41.0
11.0,F,C31,I,2.0,43.0
11.0,F,C31,I,2.0,43.0
11.0,F,C31,I,2.0,45.0
11.0,F,C31,I,2.0,47.0
11.0,F,C31,I,2.0,50.0
11.0,F,C31,I,2.0,50.0
11.0,F,C31,I,2.0,50.0
11.0,F,C31,I,2.0,50.0
11.0,F,C31,I,2.0,50.0
11.0,F,C31,I,2.0,50.0
11.0,F,C31,I,2.0,50.0
11.0,F,C31,I,2.0,52.0
11.0,F,C31,I,2.0,52.0
11.0,F,C31,I,2.0,52.0
11.0,F,C31,I,2.0,52.0
11.0,F,C31,I,2.0,52.0
11.0,F,C31,I,2.0,52.0
11.0,F,C31,I,2.0,52.0
11.0,F,C31,I,2.0,54.0
11.0,F,C31,I,2.0,54.0
11.0,F,C31,I,2.0,54.0
11.0,F,C31,I,2.0,54.0
11.0,F,C31,I,2.0,54.0
11.0,F,C31,I,2.0,54.0
11.0,F,C31,I,2.0,54.0
11.0,F,C31,I,2.0,54.0
11.0,F,C31,I,2.0,57.0
11.0,F,C31,I,2.0,57.0
11.0,F,C31,I,2.0,57.0
11.0,F,C31,I,2.0,57.0
11.0,F,C31,I,2.0,57.0
11.0,F,C31,I,2.0,57.0
11.0,F,C31,I,2.0,57.0
11.0,F,C31,I,2.0,57.0
11.0,F,C31,I,2.0,57.0
11.0,F,C31,I,2.0,59.0
11.0,F,C31,I,2.0,59.0
11.0,F,C31,I,2.0,59.0
11.0,F,C31,I,2.0,59.0
11.0,F,C31,I,2.0,61.0
11.0,F,C31,I,2.0,61.0
11.0,F,C31,I,2.0,64.0
11.0,F,C31,I,2.0,64.0
11.0,F,C31,I,2.0,64.0
11.0,F,C31,I,2.0,68.0
11.0,F,C31,I,2.0,68.0
11.0,F,C31,I,2.0,73.0
11.0,F,C31,I,2.0,85.0
12.0,F,C31,I,3.0,7.0
12.0,F,C31,I,3.0,13.0
12.0,F,C31,I,3.0,26.0
12.0,F,C31,I,3.0,26.0
12.0,F,C31,I,3.0,30.0
12.0,F,C31,I,3.0,30.0
12.0,F,C31,I,3.0,30.0
12.0,F,C31,I,3.0,30.0
12.0,F,C31,I,3.0,32.0
12.0,F,C31,I,3.0,32.0
12.0,F,C31,I,3.0,34.0
12.0,F,C31,I,3.0,36.0
12.0,F,C31,I,3.0,36.0
12.0,F,C31,I,3.0,36.0
12.0,F,C31,I,3.0,36.0
12.0,F,C31,I,3.0,36.0
12.0,F,C31,I,3.0,36.0
12.0,F,C31,I,3.0,36.0
12.0,F,C31,I,3.0,36.0
12.0,F,C31,I,3.0,36.0
12.0,F,C31,I,3.0,36.0
12.0,F,C31,I,3.0,36.0
12.0,F,C31,I,3.0,36.0
12.0,F,C31,I,3.0,38.0
12.0,F,C31,I,3.0,38.0
12.0,F,C31,I,3.0,38.0
12.0,F,C31,I,3.0,38.0
12.0,F,C31,I,3.0,38.0
12.0,F,C31,I,3.0,38.0
12.0,F,C31,I,3.0,38.0
12.0,F,C31,I,3.0,38.0
12.0,F,C31,I,3.0,38.0
12.0,F,C31,I,3.0,38.0
12.0,F,C31,I,3.0,38.0
12.0,F,C31,I,3.0,38.0
12.0,F,C31,I,3.0,38.0
12.0,F,C31,I,3.0,38.0
12.0,F,C31,I,3.0,41.0
12.0,F,C31,I,3.0,41.0
12.0,F,C31,I,3.0,41.0
12.0,F,C31,I,3.0,41.0
12.0,F,C31,I,3.0,41.0
12.0,F,C31,I,3.0,41.0
12.0,F,C31,I,3.0,41.0
12.0,F,C31,I,3.0,41.0
12.0,F,C31,I,3.0,43.0
12.0,F,C31,I,3.0,43.0
12.0,F,C31,I,3.0,43.0
12.0,F,C31,I,3.0,43.0
12.0,F,C31,I,3.0,43.0
12.0,F,C31,I,3.0,43.0
12.0,F,C31,I,3.0,43.0
12.0,F,C31,I,3.0,45.0
12.0,F,C31,I,3.0,45.0
12.0,F,C31,I,3.0,45.0
12.0,F,C31,I,3.0,45.0
12.0,F,C31,I,3.0,47.0
12.0,F,C31,I,3.0,47.0
12.0,F,C31,I,3.0,59.0
13.0,F,Dup,III,1.0,16.0
13.0,F,Dup,III,1.0,20.0
13.0,F,Dup,III,1.0,28.0
13.0,F,Dup,III,1.0,30.0
13.0,F,Dup,III,1.0,32.0
13.0,F,Dup,III,1.0,32.0
13.0,F,Dup,III,1.0,32.0
13.0,F,Dup,III,1.0,36.0
13.0,F,Dup,III,1.0,36.0
13.0,F,Dup,III,1.0,36.0
13.0,F,Dup,III,1.0,36.0
13.0,F,Dup,III,1.0,36.0
13.0,F,Dup,III,1.0,38.0
13.0,F,Dup,III,1.0,38.0
13.0,F,Dup,III,1.0,38.0
13.0,F,Dup,III,1.0,38.0
13.0,F,Dup,III,1.0,38.0
13.0,F,Dup,III,1.0,41.0
13.0,F,Dup,III,1.0,41.0
13.0,F,Dup,III,1.0,41.0
13.0,F,Dup,III,1.0,41.0
13.0,F,Dup,III,1.0,41.0
13.0,F,Dup,III,1.0,41.0
13.0,F,Dup,III,1.0,41.0
13.0,F,Dup,III,1.0,41.0
13.0,F,Dup,III,1.0,41.0
13.0,F,Dup,III,1.0,41.0
13.0,F,Dup,III,1.0,41.0
13.0,F,Dup,III,1.0,43.0
13.0,F,Dup,III,1.0,43.0
13.0,F,Dup,III,1.0,43.0
13.0,F,Dup,III,1.0,43.0
13.0,F,Dup,III,1.0,43.0
13.0,F,Dup,III,1.0,43.0
13.0,F,Dup,III,1.0,43.0
13.0,F,Dup,III,1.0,43.0
13.0,F,Dup,III,1.0,45.0
13.0,F,Dup,III,1.0,45.0
13.0,F,Dup,III,1.0,45.0
13.0,F,Dup,III,1.0,45.0
13.0,F,Dup,III,1.0,45.0
13.0,F,Dup,III,1.0,47.0
13.0,F,Dup,III,1.0,47.0
13.0,F,Dup,III,1.0,47.0
13.0,F,Dup,III,1.0,50.0
13.0,F,Dup,III,1.0,50.0
13.0,F,Dup,III,1.0,50.0
13.0,F,Dup,III,1.0,50.0
13.0,F,Dup,III,1.0,54.0
13.0,F,Dup,III,1.0,54.0
13.0,F,Dup,III,1.0,54.0
13.0,F,Dup,III,1.0,54.0
13.0,F,Dup,III,1.0,54.0
13.0,F,Dup,III,1.0,54.0
13.0,F,Dup,III,1.0,54.0
13.0,F,Dup,III,1.0,54.0
13.0,F,Dup,III,1.0,54.0
13.0,F,Dup,III,1.0,59.0
13.0,F,Dup,III,1.0,59.0
13.0,F,Dup,III,1.0,59.0
14.0,F,Dup,III,2.0,7.0
14.0,F,Dup,III,2.0,9.0
14.0,F,Dup,III,2.0,9.0
14.0,F,Dup,III,2.0,9.0
14.0,F,Dup,III,2.0,18.0
14.0,F,Dup,III,2.0,18.0
14.0,F,Dup,III,2.0,18.0
14.0,F,Dup,III,2.0,18.0
14.0,F,Dup,III,2.0,18.0
14.0,F,Dup,III,2.0,20.0
14.0,F,Dup,III,2.0,20.0
14.0,F,Dup,III,2.0,20.0
14.0,F,Dup,III,2.0,20.0
14.0,F,Dup,III,2.0,20.0
14.0,F,Dup,III,2.0,20.0
14.0,F,Dup,III,2.0,20.0
14.0,F,Dup,III,2.0,22.0
14.0,F,Dup,III,2.0,22.0
14.0,F,Dup,III,2.0,22.0
14.0,F,Dup,III,2.0,22.0
14.0,F,Dup,III,2.0,22.0
14.0,F,Dup,III,2.0,22.0
14.0,F,Dup,III,2.0,24.0
14.0,F,Dup,III,2.0,24.0
14.0,F,Dup,III,2.0,24.0
14.0,F,Dup,III,2.0,24.0
14.0,F,Dup,III,2.0,24.0
14.0,F,Dup,III,2.0,24.0
14.0,F,Dup,III,2.0,24.0
14.0,F,Dup,III,2.0,24.0
14.0,F,Dup,III,2.0,24.0
14.0,F,Dup,III,2.0,24.0
14.0,F,Dup,III,2.0,26.0
14.0,F,Dup,III,2.0,26.0
14.0,F,Dup,III,2.0,26.0
14.0,F,Dup,III,2.0,26.0
14.0,F,Dup,III,2.0,26.0
14.0,F,Dup,III,2.0,28.0
14.0,F,Dup,III,2.0,28.0
14.0,F,Dup,III,2.0,28.0
14.0,F,Dup,III,2.0,30.0
14.0,F,Dup,III,2.0,30.0
14.0,F,Dup,III,2.0,30.0
14.0,F,Dup,III,2.0,30.0
14.0,F,Dup,III,2.0,30.0
14.0,F,Dup,III,2.0,32.0
14.0,F,Dup,III,2.0,32.0
14.0,F,Dup,III,2.0,32.0
14.0,F,Dup,III,2.0,32.0
14.0,F,Dup,III,2.0,32.0
14.0,F,Dup,III,2.0,34.0
14.0,F,Dup,III,2.0,34.0
14.0,F,Dup,III,2.0,34.0
14.0,F,Dup,III,2.0,36.0
14.0,F,Dup,III,2.0,36.0
14.0,F,Dup,III,2.0,36.0
14.0,F,Dup,III,2.0,38.0
14.0,F,Dup,III,2.0,38.0
14.0,F,Dup,III,2.0,43.0
14.0,F,Dup,III,2.0,50.0
14.0,F,Dup,III,2.0,50.0
15.0,F,Dup,III,3.0,7.0
15.0,F,Dup,III,3.0,9.0
15.0,F,Dup,III,3.0,9.0
15.0,F,Dup,III,3.0,9.0
15.0,F,Dup,III,3.0,16.0
15.0,F,Dup,III,3.0,18.0
15.0,F,Dup,III,3.0,18.0
15.0,F,Dup,III,3.0,20.0
15.0,F,Dup,III,3.0,20.0
15.0,F,Dup,III,3.0,20.0
15.0,F,Dup,III,3.0,22.0
15.0,F,Dup,III,3.0,22.0
15.0,F,Dup,III,3.0,22.0
15.0,F,Dup,III,3.0,22.0
15.0,F,Dup,III,3.0,22.0
15.0,F,Dup,III,3.0,24.0
15.0,F,Dup,III,3.0,24.0
15.0,F,Dup,III,3.0,24.0
15.0,F,Dup,III,3.0,26.0
15.0,F,Dup,III,3.0,26.0
15.0,F,Dup,III,3.0,26.0
15.0,F,Dup,III,3.0,26.0
15.0,F,Dup,III,3.0,26.0
15.0,F,Dup,III,3.0,28.0
15.0,F,Dup,III,3.0,28.0
15.0,F,Dup,III,3.0,28.0
15.0,F,Dup,III,3.0,28.0
15.0,F,Dup,III,3.0,28.0
15.0,F,Dup,III,3.0,28.0
15.0,F,Dup,III,3.0,28.0
15.0,F,Dup,III,3.0,30.0
15.0,F,Dup,III,3.0,30.0
15.0,F,Dup,III,3.0,30.0
15.0,F,Dup,III,3.0,30.0
15.0,F,Dup,III,3.0,30.0
15.0,F,Dup,III,3.0,30.0
15.0,F,Dup,III,3.0,32.0
15.0,F,Dup,III,3.0,32.0
15.0,F,Dup,III,3.0,32.0
15.0,F,Dup,III,3.0,34.0
15.0,F,Dup,III,3.0,34.0
15.0,F,Dup,III,3.0,34.0
15.0,F,Dup,III,3.0,34.0
15.0,F,Dup,III,3.0,34.0
15.0,F,Dup,III,3.0,36.0
15.0,F,Dup,III,3.0,36.0
