No,Sex,Genotype,Food,Rep,time
1.0,M,OO,I,1.0,7.0
1.0,M,OO,I,1.0,7.0
1.0,M,OO,I,1.0,7.0
1.0,M,OO,I,1.0,7.0
1.0,M,OO,I,1.0,10.0
1.0,M,OO,I,1.0,10.0
1.0,M,OO,I,1.0,10.0
1.0,M,OO,I,1.0,10.0
1.0,M,OO,I,1.0,10.0
1.0,M,OO,I,1.0,10.0
1.0,M,OO,I,1.0,10.0
1.0,M,OO,I,1.0,10.0
1.0,M,OO,I,1.0,10.0
1.0,M,OO,I,1.0,10.0
1.0,M,OO,I,1.0,10.0
1.0,M,OO,I,1.0,10.0
1.0,M,OO,I,1.0,10.0
1.0,M,OO,I,1.0,10.0
1.0,M,OO,I,1.0,10.0
1.0,M,OO,I,1.0,10.0
1.0,M,OO,I,1.0,10.0
1.0,M,OO,I,1.0,10.0
1.0,M,OO,I,1.0,10.0
1.0,M,OO,I,1.0,10.0
1.0,M,OO,I,1.0,10.0
1.0,M,OO,I,1.0,12.0
1.0,M,OO,I,1.0,12.0
1.0,M,OO,I,1.0,12.0
1.0,M,OO,I,1.0,12.0
1.0,M,OO,I,1.0,12.0
1.0,M,OO,I,1.0,12.0
1.0,M,OO,I,1.0,12.0
1.0,M,OO,I,1.0,12.0
1.0,M,OO,I,1.0,12.0
1.0,M,OO,I,1.0,12.0
1.0,M,OO,I,1.0,12.0
1.0,M,OO,I,1.0,12.0
1.0,M,OO,I,1.0,12.0
1.0,M,OO,I,1.0,12.0
1.0,M,OO,I,1.0,12.0
1.0,M,OO,I,1.0,12.0
1.0,M,OO,I,1.0,12.0
1.0,M,OO,I,1.0,12.0
1.0,M,OO,I,1.0,12.0
1.0,M,OO,I,1.0,12.0
1.0,M,OO,I,1.0,16.0
1.0,M,OO,I,1.0,16.0
1.0,M,OO,I,1.0,16.0
1.0,M,OO,I,1.0,16.0
1.0,M,OO,I,1.0,16.0
1.0,M,OO,I,1.0,18.0
1.0,M,OO,I,1.0,18.0
1.0,M,OO,I,1.0,18.0
1.0,M,OO,I,1.0,20.0
1.0,M,OO,I,1.0,20.0
1.0,M,OO,I,1.0,20.0
1.0,M,OO,I,1.0,20.0
1.0,M,OO,I,1.0,22.0
1.0,M,OO,I,1.0,55.0
1.0,M,OO,III,1.0,7.0
1.0,M,OO,III,1.0,7.0
1.0,M,OO,III,1.0,7.0
1.0,M,OO,III,1.0,7.0
1.0,M,OO,III,1.0,7.0
1.0,M,OO,III,1.0,10.0
1.0,M,OO,III,1.0,10.0
1.0,M,OO,III,1.0,10.0
1.0,M,OO,III,1.0,10.0
1.0,M,OO,III,1.0,10.0
1.0,M,OO,III,1.0,10.0
1.0,M,OO,III,1.0,10.0
1.0,M,OO,III,1.0,10.0
1.0,M,OO,III,1.0,10.0
1.0,M,OO,III,1.0,12.0
1.0,M,OO,III,1.0,12.0
1.0,M,OO,III,1.0,12.0
1.0,M,OO,III,1.0,12.0
1.0,M,OO,III,1.0,12.0
1.0,M,OO,III,1.0,12.0
1.0,M,OO,III,1.0,12.0
1.0,M,OO,III,1.0,12.0
1.0,M,OO,III,1.0,12.0
1.0,M,OO,III,1.0,12.0
1.0,M,OO,III,1.0,12.0
1.0,M,OO,III,1.0,12.0
1.0,M,OO,III,1.0,12.0
1.0,M,OO,III,1.0,12.0
1.0,M,OO,III,1.0,12.0
1.0,M,OO,III,1.0,12.0
1.0,M,OO,III,1.0,14.0
1.0,M,OO,III,1.0,14.0
1.0,M,OO,III,1.0,14.0
1.0,M,OO,III,1.0,14.0
1.0,M,OO,III,1.0,14.0
1.0,M,OO,III,1.0,14.0
1.0,M,OO,III,1.0,14.0
1.0,M,OO,III,1.0,14.0
1.0,M,OO,III,1.0,16.0
1.0,M,OO,III,1.0,16.0
1.0,M,OO,III,1.0,16.0
1.0,M,OO,III,1.0,16.0
1.0,M,OO,III,1.0,18.0
1.0,M,OO,III,1.0,20.0
1.0,M,OO,III,1.0,20.0
1.0,M,OO,III,1.0,26.0
1.0,M,OO,III,1.0,26.0
1.0,M,OO,III,1.0,26.0
1.0,M,OO,III,1.0,30.0
2.0,M,OO,I,2.0,7.0
2.0,M,OO,I,2.0,7.0
2.0,M,OO,I,2.0,7.0
2.0,M,OO,I,2.0,7.0
2.0,M,OO,I,2.0,7.0
2.0,M,OO,I,2.0,7.0
2.0,M,OO,I,2.0,7.0
2.0,M,OO,I,2.0,10.0
2.0,M,OO,I,2.0,10.0
2.0,M,OO,I,2.0,10.0
2.0,M,OO,I,2.0,10.0
2.0,M,OO,I,2.0,10.0
2.0,M,OO,I,2.0,10.0
2.0,M,OO,I,2.0,10.0
2.0,M,OO,I,2.0,10.0
2.0,M,OO,I,2.0,10.0
2.0,M,OO,I,2.0,10.0
2.0,M,OO,I,2.0,12.0
2.0,M,OO,I,2.0,12.0
2.0,M,OO,I,2.0,12.0
2.0,M,OO,I,2.0,12.0
2.0,M,OO,I,2.0,12.0
2.0,M,OO,I,2.0,12.0
2.0,M,OO,I,2.0,12.0
2.0,M,OO,I,2.0,12.0
2.0,M,OO,I,2.0,12.0
2.0,M,OO,I,2.0,12.0
2.0,M,OO,I,2.0,12.0
2.0,M,OO,I,2.0,12.0
2.0,M,OO,I,2.0,12.0
2.0,M,OO,I,2.0,12.0
2.0,M,OO,I,2.0,12.0
2.0,M,OO,I,2.0,12.0
2.0,M,OO,I,2.0,12.0
2.0,M,OO,I,2.0,12.0
2.0,M,OO,I,2.0,12.0
2.0,M,OO,I,2.0,14.0
2.0,M,OO,I,2.0,14.0
2.0,M,OO,I,2.0,14.0
2.0,M,OO,I,2.0,14.0
2.0,M,OO,I,2.0,16.0
2.0,M,OO,I,2.0,16.0
2.0,M,OO,I,2.0,16.0
2.0,M,OO,I,2.0,16.0
2.0,M,OO,I,2.0,16.0
2.0,M,OO,I,2.0,18.0
2.0,M,OO,I,2.0,18.0
2.0,M,OO,I,2.0,18.0
2.0,M,OO,I,2.0,18.0
2.0,M,OO,I,2.0,18.0
2.0,M,OO,I,2.0,20.0
2.0,M,OO,I,2.0,22.0
2.0,M,OO,I,2.0,22.0
2.0,M,OO,I,2.0,28.0
2.0,M,OO,I,2.0,34.0
2.0,M,OO,III,2.0,7.0
2.0,M,OO,III,2.0,7.0
2.0,M,OO,III,2.0,7.0
2.0,M,OO,III,2.0,7.0
2.0,M,OO,III,2.0,10.0
2.0,M,OO,III,2.0,10.0
2.0,M,OO,III,2.0,10.0
2.0,M,OO,III,2.0,10.0
2.0,M,OO,III,2.0,10.0
2.0,M,OO,III,2.0,10.0
2.0,M,OO,III,2.0,10.0
2.0,M,OO,III,2.0,10.0
2.0,M,OO,III,2.0,10.0
2.0,M,OO,III,2.0,10.0
2.0,M,OO,III,2.0,10.0
2.0,M,OO,III,2.0,10.0
2.0,M,OO,III,2.0,12.0
2.0,M,OO,III,2.0,12.0
2.0,M,OO,III,2.0,12.0
2.0,M,OO,III,2.0,12.0
2.0,M,OO,III,2.0,12.0
2.0,M,OO,III,2.0,12.0
2.0,M,OO,III,2.0,12.0
2.0,M,OO,III,2.0,12.0
2.0,M,OO,III,2.0,12.0
2.0,M,OO,III,2.0,12.0
2.0,M,OO,III,2.0,12.0
2.0,M,OO,III,2.0,12.0
2.0,M,OO,III,2.0,12.0
2.0,M,OO,III,2.0,12.0
2.0,M,OO,III,2.0,12.0
2.0,M,OO,III,2.0,12.0
2.0,M,OO,III,2.0,12.0
2.0,M,OO,III,2.0,12.0
2.0,M,OO,III,2.0,12.0
2.0,M,OO,III,2.0,12.0
2.0,M,OO,III,2.0,12.0
2.0,M,OO,III,2.0,12.0
2.0,M,OO,III,2.0,12.0
2.0,M,OO,III,2.0,12.0
2.0,M,OO,III,2.0,12.0
2.0,M,OO,III,2.0,12.0
2.0,M,OO,III,2.0,12.0
2.0,M,OO,III,2.0,12.0
2.0,M,OO,III,2.0,12.0
2.0,M,OO,III,2.0,12.0
2.0,M,OO,III,2.0,14.0
2.0,M,OO,III,2.0,14.0
2.0,M,OO,III,2.0,14.0
2.0,M,OO,III,2.0,16.0
2.0,M,OO,III,2.0,16.0
2.0,M,OO,III,2.0,16.0
2.0,M,OO,III,2.0,18.0
2.0,M,OO,III,2.0,20.0
2.0,M,OO,III,2.0,20.0
2.0,M,OO,III,2.0,22.0
2.0,M,OO,III,2.0,22.0
2.0,M,OO,III,2.0,34.0
3.0,M,OO,I,3.0,7.0
3.0,M,OO,I,3.0,7.0
3.0,M,OO,I,3.0,7.0
3.0,M,OO,I,3.0,7.0
3.0,M,OO,I,3.0,10.0
3.0,M,OO,I,3.0,10.0
3.0,M,OO,I,3.0,10.0
3.0,M,OO,I,3.0,10.0
3.0,M,OO,I,3.0,10.0
3.0,M,OO,I,3.0,12.0
3.0,M,OO,I,3.0,12.0
3.0,M,OO,I,3.0,12.0
3.0,M,OO,I,3.0,12.0
3.0,M,OO,I,3.0,12.0
3.0,M,OO,I,3.0,12.0
3.0,M,OO,I,3.0,12.0
3.0,M,OO,I,3.0,12.0
3.0,M,OO,I,3.0,12.0
3.0,M,OO,I,3.0,12.0
3.0,M,OO,I,3.0,12.0
3.0,M,OO,I,3.0,12.0
3.0,M,OO,I,3.0,12.0
3.0,M,OO,I,3.0,12.0
3.0,M,OO,I,3.0,12.0
3.0,M,OO,I,3.0,12.0
3.0,M,OO,I,3.0,12.0
3.0,M,OO,I,3.0,12.0
3.0,M,OO,I,3.0,12.0
3.0,M,OO,I,3.0,12.0
3.0,M,OO,I,3.0,12.0
3.0,M,OO,I,3.0,12.0
3.0,M,OO,I,3.0,12.0
3.0,M,OO,I,3.0,12.0
3.0,M,OO,I,3.0,12.0
3.0,M,OO,I,3.0,12.0
3.0,M,OO,I,3.0,14.0
3.0,M,OO,I,3.0,14.0
3.0,M,OO,I,3.0,14.0
3.0,M,OO,I,3.0,14.0
3.0,M,OO,I,3.0,14.0
3.0,M,OO,I,3.0,14.0
3.0,M,OO,I,3.0,14.0
3.0,M,OO,I,3.0,14.0
3.0,M,OO,I,3.0,16.0
3.0,M,OO,I,3.0,16.0
3.0,M,OO,I,3.0,16.0
3.0,M,OO,I,3.0,16.0
3.0,M,OO,I,3.0,16.0
3.0,M,OO,I,3.0,16.0
3.0,M,OO,I,3.0,16.0
3.0,M,OO,I,3.0,18.0
3.0,M,OO,I,3.0,18.0
3.0,M,OO,I,3.0,18.0
3.0,M,OO,I,3.0,18.0
3.0,M,OO,I,3.0,20.0
3.0,M,OO,III,3.0,7.0
3.0,M,OO,III,3.0,7.0
3.0,M,OO,III,3.0,7.0
3.0,M,OO,III,3.0,7.0
3.0,M,OO,III,3.0,7.0
3.0,M,OO,III,3.0,7.0
3.0,M,OO,III,3.0,7.0
3.0,M,OO,III,3.0,7.0
3.0,M,OO,III,3.0,7.0
3.0,M,OO,III,3.0,7.0
3.0,M,OO,III,3.0,10.0
3.0,M,OO,III,3.0,10.0
3.0,M,OO,III,3.0,10.0
3.0,M,OO,III,3.0,10.0
3.0,M,OO,III,3.0,10.0
3.0,M,OO,III,3.0,10.0
3.0,M,OO,III,3.0,10.0
3.0,M,OO,III,3.0,10.0
3.0,M,OO,III,3.0,10.0
3.0,M,OO,III,3.0,10.0
3.0,M,OO,III,3.0,10.0
3.0,M,OO,III,3.0,12.0
3.0,M,OO,III,3.0,12.0
3.0,M,OO,III,3.0,12.0
3.0,M,OO,III,3.0,12.0
3.0,M,OO,III,3.0,12.0
3.0,M,OO,III,3.0,12.0
3.0,M,OO,III,3.0,12.0
3.0,M,OO,III,3.0,12.0
3.0,M,OO,III,3.0,12.0
3.0,M,OO,III,3.0,12.0
3.0,M,OO,III,3.0,12.0
3.0,M,OO,III,3.0,12.0
3.0,M,OO,III,3.0,12.0
3.0,M,OO,III,3.0,12.0
3.0,M,OO,III,3.0,12.0
3.0,M,OO,III,3.0,12.0
3.0,M,OO,III,3.0,12.0
3.0,M,OO,III,3.0,12.0
3.0,M,OO,III,3.0,12.0
3.0,M,OO,III,3.0,12.0
3.0,M,OO,III,3.0,12.0
3.0,M,OO,III,3.0,12.0
3.0,M,OO,III,3.0,12.0
3.0,M,OO,III,3.0,14.0
3.0,M,OO,III,3.0,14.0
3.0,M,OO,III,3.0,16.0
3.0,M,OO,III,3.0,16.0
3.0,M,OO,III,3.0,16.0
3.0,M,OO,III,3.0,16.0
3.0,M,OO,III,3.0,16.0
3.0,M,OO,III,3.0,16.0
3.0,M,OO,III,3.0,18.0
3.0,M,OO,III,3.0,22.0
4.0,M,OO,I,4.0,12.0
4.0,M,OO,I,4.0,12.0
4.0,M,OO,I,4.0,14.0
4.0,M,OO,I,4.0,14.0
4.0,M,OO,I,4.0,14.0
4.0,M,OO,I,4.0,14.0
4.0,M,OO,I,4.0,14.0
4.0,M,OO,I,4.0,14.0
4.0,M,OO,I,4.0,14.0
4.0,M,OO,I,4.0,14.0
4.0,M,OO,I,4.0,14.0
4.0,M,OO,I,4.0,14.0
4.0,M,OO,I,4.0,14.0
4.0,M,OO,I,4.0,14.0
4.0,M,OO,I,4.0,14.0
4.0,M,OO,I,4.0,14.0
4.0,M,OO,I,4.0,14.0
4.0,M,OO,I,4.0,14.0
4.0,M,OO,I,4.0,16.0
4.0,M,OO,I,4.0,16.0
4.0,M,OO,I,4.0,16.0
4.0,M,OO,I,4.0,16.0
4.0,M,OO,I,4.0,16.0
4.0,M,OO,I,4.0,16.0
4.0,M,OO,I,4.0,16.0
4.0,M,OO,I,4.0,16.0
4.0,M,OO,I,4.0,16.0
4.0,M,OO,I,4.0,16.0
4.0,M,OO,I,4.0,16.0
4.0,M,OO,I,4.0,16.0
4.0,M,OO,I,4.0,16.0
4.0,M,OO,I,4.0,16.0
4.0,M,OO,I,4.0,18.0
4.0,M,OO,I,4.0,18.0
4.0,M,OO,I,4.0,18.0
4.0,M,OO,I,4.0,20.0
4.0,M,OO,I,4.0,20.0
4.0,M,OO,I,4.0,20.0
4.0,M,OO,I,4.0,20.0
4.0,M,OO,I,4.0,20.0
4.0,M,OO,I,4.0,20.0
4.0,M,OO,I,4.0,20.0
4.0,M,OO,I,4.0,20.0
4.0,M,OO,I,4.0,20.0
4.0,M,OO,I,4.0,20.0
4.0,M,OO,I,4.0,20.0
4.0,M,OO,I,4.0,22.0
4.0,M,OO,I,4.0,22.0
4.0,M,OO,I,4.0,22.0
4.0,M,OO,I,4.0,24.0
4.0,M,OO,I,4.0,24.0
4.0,M,OO,I,4.0,24.0
4.0,M,OO,I,4.0,26.0
4.0,M,OO,I,4.0,26.0
4.0,M,OO,I,4.0,28.0
4.0,M,OO,I,4.0,32.0
4.0,M,OO,I,4.0,39.0
4.0,M,OO,III,4.0,7.0
4.0,M,OO,III,4.0,7.0
4.0,M,OO,III,4.0,7.0
4.0,M,OO,III,4.0,7.0
4.0,M,OO,III,4.0,7.0
4.0,M,OO,III,4.0,10.0
4.0,M,OO,III,4.0,10.0
4.0,M,OO,III,4.0,10.0
4.0,M,OO,III,4.0,12.0
4.0,M,OO,III,4.0,12.0
4.0,M,OO,III,4.0,12.0
4.0,M,OO,III,4.0,12.0
4.0,M,OO,III,4.0,12.0
4.0,M,OO,III,4.0,12.0
4.0,M,OO,III,4.0,12.0
4.0,M,OO,III,4.0,12.0
4.0,M,OO,III,4.0,12.0
4.0,M,OO,III,4.0,12.0
4.0,M,OO,III,4.0,12.0
4.0,M,OO,III,4.0,12.0
4.0,M,OO,III,4.0,12.0
4.0,M,OO,III,4.0,12.0
4.0,M,OO,III,4.0,12.0
4.0,M,OO,III,4.0,12.0
4.0,M,OO,III,4.0,12.0
4.0,M,OO,III,4.0,12.0
4.0,M,OO,III,4.0,12.0
4.0,M,OO,III,4.0,12.0
4.0,M,OO,III,4.0,12.0
4.0,M,OO,III,4.0,12.0
4.0,M,OO,III,4.0,12.0
4.0,M,OO,III,4.0,12.0
4.0,M,OO,III,4.0,12.0
4.0,M,OO,III,4.0,12.0
4.0,M,OO,III,4.0,14.0
4.0,M,OO,III,4.0,14.0
4.0,M,OO,III,4.0,14.0
4.0,M,OO,III,4.0,14.0
4.0,M,OO,III,4.0,14.0
4.0,M,OO,III,4.0,14.0
4.0,M,OO,III,4.0,14.0
4.0,M,OO,III,4.0,14.0
4.0,M,OO,III,4.0,16.0
4.0,M,OO,III,4.0,16.0
4.0,M,OO,III,4.0,16.0
4.0,M,OO,III,4.0,16.0
4.0,M,OO,III,4.0,16.0
4.0,M,OO,III,4.0,18.0
4.0,M,OO,III,4.0,18.0
4.0,M,OO,III,4.0,18.0
4.0,M,OO,III,4.0,20.0
4.0,M,OO,III,4.0,20.0
4.0,M,OO,III,4.0,22.0
4.0,M,OO,III,4.0,22.0
4.0,M,OO,III,4.0,22.0
4.0,M,OO,III,4.0,24.0
4.0,M,OO,III,4.0,26.0
4.0,M,OO,III,4.0,34.0
4.0,M,OO,III,4.0,39.0
5.0,M,O2,I,1.0,10.0
5.0,M,O2,I,1.0,10.0
5.0,M,O2,I,1.0,10.0
5.0,M,O2,I,1.0,14.0
5.0,M,O2,I,1.0,14.0
5.0,M,O2,I,1.0,18.0
5.0,M,O2,I,1.0,22.0
5.0,M,O2,I,1.0,22.0
5.0,M,O2,I,1.0,26.0
5.0,M,O2,I,1.0,30.0
5.0,M,O2,I,1.0,34.0
5.0,M,O2,I,1.0,48.0
5.0,M,O2,I,1.0,48.0
5.0,M,O2,I,1.0,50.0
5.0,M,O2,I,1.0,50.0
5.0,M,O2,I,1.0,50.0
5.0,M,O2,I,1.0,50.0
5.0,M,O2,I,1.0,53.0
5.0,M,O2,I,1.0,53.0
5.0,M,O2,I,1.0,53.0
5.0,M,O2,I,1.0,55.0
5.0,M,O2,I,1.0,55.0
5.0,M,O2,I,1.0,55.0
5.0,M,O2,I,1.0,55.0
5.0,M,O2,I,1.0,55.0
5.0,M,O2,I,1.0,55.0
5.0,M,O2,I,1.0,55.0
5.0,M,O2,I,1.0,55.0
5.0,M,O2,I,1.0,58.0
5.0,M,O2,I,1.0,58.0
5.0,M,O2,I,1.0,58.0
5.0,M,O2,I,1.0,58.0
5.0,M,O2,I,1.0,58.0
5.0,M,O2,I,1.0,60.0
5.0,M,O2,I,1.0,60.0
5.0,M,O2,I,1.0,64.0
5.0,M,O2,I,1.0,64.0
5.0,M,O2,I,1.0,64.0
5.0,M,O2,I,1.0,64.0
5.0,M,O2,I,1.0,67.0
5.0,M,O2,I,1.0,67.0
5.0,M,O2,I,1.0,67.0
5.0,M,O2,I,1.0,67.0
5.0,M,O2,I,1.0,67.0
5.0,M,O2,I,1.0,67.0
5.0,M,O2,I,1.0,67.0
5.0,M,O2,I,1.0,67.0
5.0,M,O2,I,1.0,69.0
5.0,M,O2,I,1.0,69.0
5.0,M,O2,I,1.0,74.0
5.0,M,O2,I,1.0,74.0
5.0,M,O2,I,1.0,74.0
5.0,M,O2,I,1.0,74.0
5.0,M,O2,I,1.0,74.0
5.0,M,O2,I,1.0,74.0
5.0,M,O2,III,1.0,10.0
5.0,M,O2,III,1.0,10.0
5.0,M,O2,III,1.0,18.0
5.0,M,O2,III,1.0,20.0
5.0,M,O2,III,1.0,22.0
5.0,M,O2,III,1.0,30.0
5.0,M,O2,III,1.0,30.0
5.0,M,O2,III,1.0,30.0
5.0,M,O2,III,1.0,30.0
5.0,M,O2,III,1.0,30.0
5.0,M,O2,III,1.0,30.0
5.0,M,O2,III,1.0,32.0
5.0,M,O2,III,1.0,32.0
5.0,M,O2,III,1.0,34.0
5.0,M,O2,III,1.0,34.0
5.0,M,O2,III,1.0,34.0
5.0,M,O2,III,1.0,34.0
5.0,M,O2,III,1.0,34.0
5.0,M,O2,III,1.0,34.0
5.0,M,O2,III,1.0,34.0
5.0,M,O2,III,1.0,36.0
5.0,M,O2,III,1.0,39.0
5.0,M,O2,III,1.0,39.0
5.0,M,O2,III,1.0,42.0
5.0,M,O2,III,1.0,42.0
5.0,M,O2,III,1.0,48.0
5.0,M,O2,III,1.0,48.0
5.0,M,O2,III,1.0,48.0
5.0,M,O2,III,1.0,48.0
5.0,M,O2,III,1.0,48.0
5.0,M,O2,III,1.0,48.0
5.0,M,O2,III,1.0,50.0
5.0,M,O2,III,1.0,50.0
5.0,M,O2,III,1.0,50.0
5.0,M,O2,III,1.0,53.0
5.0,M,O2,III,1.0,53.0
5.0,M,O2,III,1.0,53.0
5.0,M,O2,III,1.0,53.0
5.0,M,O2,III,1.0,53.0
5.0,M,O2,III,1.0,53.0
5.0,M,O2,III,1.0,53.0
5.0,M,O2,III,1.0,53.0
5.0,M,O2,III,1.0,53.0
5.0,M,O2,III,1.0,53.0
5.0,M,O2,III,1.0,53.0
5.0,M,O2,III,1.0,53.0
5.0,M,O2,III,1.0,53.0
5.0,M,O2,III,1.0,53.0
5.0,M,O2,III,1.0,53.0
5.0,M,O2,III,1.0,53.0
5.0,M,O2,III,1.0,55.0
5.0,M,O2,III,1.0,55.0
5.0,M,O2,III,1.0,55.0
5.0,M,O2,III,1.0,58.0
5.0,M,O2,III,1.0,62.0
5.0,M,O2,III,1.0,64.0
6.0,M,O2,I,2.0,20.0
6.0,M,O2,I,2.0,26.0
6.0,M,O2,I,2.0,39.0
6.0,M,O2,I,2.0,48.0
6.0,M,O2,I,2.0,48.0
6.0,M,O2,I,2.0,48.0
6.0,M,O2,I,2.0,48.0
6.0,M,O2,I,2.0,48.0
6.0,M,O2,I,2.0,50.0
6.0,M,O2,I,2.0,50.0
6.0,M,O2,I,2.0,53.0
6.0,M,O2,I,2.0,53.0
6.0,M,O2,I,2.0,53.0
6.0,M,O2,I,2.0,53.0
6.0,M,O2,I,2.0,53.0
6.0,M,O2,I,2.0,53.0
6.0,M,O2,I,2.0,53.0
6.0,M,O2,I,2.0,53.0
6.0,M,O2,I,2.0,53.0
6.0,M,O2,I,2.0,53.0
6.0,M,O2,I,2.0,55.0
6.0,M,O2,I,2.0,55.0
6.0,M,O2,I,2.0,55.0
6.0,M,O2,I,2.0,55.0
6.0,M,O2,I,2.0,55.0
6.0,M,O2,I,2.0,55.0
6.0,M,O2,I,2.0,55.0
6.0,M,O2,I,2.0,55.0
6.0,M,O2,I,2.0,55.0
6.0,M,O2,I,2.0,55.0
6.0,M,O2,I,2.0,58.0
6.0,M,O2,I,2.0,58.0
6.0,M,O2,I,2.0,58.0
6.0,M,O2,I,2.0,58.0
6.0,M,O2,I,2.0,58.0
6.0,M,O2,I,2.0,58.0
6.0,M,O2,I,2.0,58.0
6.0,M,O2,I,2.0,58.0
6.0,M,O2,I,2.0,60.0
6.0,M,O2,I,2.0,60.0
6.0,M,O2,I,2.0,60.0
6.0,M,O2,I,2.0,60.0
6.0,M,O2,I,2.0,60.0
6.0,M,O2,I,2.0,60.0
6.0,M,O2,I,2.0,60.0
6.0,M,O2,I,2.0,60.0
6.0,M,O2,I,2.0,60.0
6.0,M,O2,I,2.0,60.0
6.0,M,O2,I,2.0,60.0
6.0,M,O2,I,2.0,60.0
6.0,M,O2,I,2.0,60.0
6.0,M,O2,I,2.0,62.0
6.0,M,O2,I,2.0,62.0
6.0,M,O2,I,2.0,62.0
6.0,M,O2,I,2.0,62.0
6.0,M,O2,I,2.0,62.0
6.0,M,O2,I,2.0,64.0
6.0,M,O2,I,2.0,64.0
6.0,M,O2,I,2.0,67.0
6.0,M,O2,I,2.0,67.0
6.0,M,O2,I,2.0,67.0
6.0,M,O2,I,2.0,67.0
6.0,M,O2,I,2.0,67.0
6.0,M,O2,I,2.0,74.0
6.0,M,O2,I,2.0,74.0
6.0,M,O2,III,2.0,10.0
6.0,M,O2,III,2.0,10.0
6.0,M,O2,III,2.0,10.0
6.0,M,O2,III,2.0,10.0
6.0,M,O2,III,2.0,10.0
6.0,M,O2,III,2.0,10.0
6.0,M,O2,III,2.0,18.0
6.0,M,O2,III,2.0,22.0
6.0,M,O2,III,2.0,26.0
6.0,M,O2,III,2.0,28.0
6.0,M,O2,III,2.0,30.0
6.0,M,O2,III,2.0,30.0
6.0,M,O2,III,2.0,32.0
6.0,M,O2,III,2.0,34.0
6.0,M,O2,III,2.0,34.0
6.0,M,O2,III,2.0,34.0
6.0,M,O2,III,2.0,39.0
6.0,M,O2,III,2.0,39.0
6.0,M,O2,III,2.0,39.0
6.0,M,O2,III,2.0,39.0
6.0,M,O2,III,2.0,42.0
6.0,M,O2,III,2.0,48.0
6.0,M,O2,III,2.0,50.0
6.0,M,O2,III,2.0,50.0
6.0,M,O2,III,2.0,50.0
6.0,M,O2,III,2.0,50.0
6.0,M,O2,III,2.0,50.0
6.0,M,O2,III,2.0,50.0
6.0,M,O2,III,2.0,53.0
6.0,M,O2,III,2.0,53.0
6.0,M,O2,III,2.0,53.0
6.0,M,O2,III,2.0,53.0
6.0,M,O2,III,2.0,53.0
6.0,M,O2,III,2.0,53.0
6.0,M,O2,III,2.0,53.0
6.0,M,O2,III,2.0,53.0
6.0,M,O2,III,2.0,53.0
6.0,M,O2,III,2.0,53.0
6.0,M,O2,III,2.0,53.0
6.0,M,O2,III,2.0,53.0
6.0,M,O2,III,2.0,53.0
6.0,M,O2,III,2.0,53.0
6.0,M,O2,III,2.0,55.0
6.0,M,O2,III,2.0,55.0
6.0,M,O2,III,2.0,55.0
6.0,M,O2,III,2.0,55.0
6.0,M,O2,III,2.0,55.0
6.0,M,O2,III,2.0,55.0
6.0,M,O2,III,2.0,58.0
6.0,M,O2,III,2.0,58.0
6.0,M,O2,III,2.0,60.0
6.0,M,O2,III,2.0,62.0
6.0,M,O2,III,2.0,62.0
6.0,M,O2,III,2.0,67.0
6.0,M,O2,III,2.0,69.0
6.0,M,O2,III,2.0,71.0
6.0,M,O2,III,2.0,74.0
7.0,M,O2,I,3.0,12.0
7.0,M,O2,I,3.0,20.0
7.0,M,O2,I,3.0,22.0
7.0,M,O2,I,3.0,22.0
7.0,M,O2,I,3.0,22.0
7.0,M,O2,I,3.0,26.0
7.0,M,O2,I,3.0,26.0
7.0,M,O2,I,3.0,42.0
7.0,M,O2,I,3.0,48.0
7.0,M,O2,I,3.0,48.0
7.0,M,O2,I,3.0,53.0
7.0,M,O2,I,3.0,55.0
7.0,M,O2,I,3.0,55.0
7.0,M,O2,I,3.0,55.0
7.0,M,O2,I,3.0,55.0
7.0,M,O2,I,3.0,55.0
7.0,M,O2,I,3.0,55.0
7.0,M,O2,I,3.0,55.0
7.0,M,O2,I,3.0,55.0
7.0,M,O2,I,3.0,55.0
7.0,M,O2,I,3.0,55.0
7.0,M,O2,I,3.0,58.0
7.0,M,O2,I,3.0,58.0
7.0,M,O2,I,3.0,58.0
7.0,M,O2,I,3.0,58.0
7.0,M,O2,I,3.0,58.0
7.0,M,O2,I,3.0,60.0
7.0,M,O2,I,3.0,60.0
7.0,M,O2,I,3.0,60.0
7.0,M,O2,I,3.0,60.0
7.0,M,O2,I,3.0,60.0
7.0,M,O2,I,3.0,60.0
7.0,M,O2,I,3.0,60.0
7.0,M,O2,I,3.0,60.0
7.0,M,O2,I,3.0,62.0
7.0,M,O2,I,3.0,62.0
7.0,M,O2,I,3.0,62.0
7.0,M,O2,I,3.0,62.0
7.0,M,O2,I,3.0,62.0
7.0,M,O2,I,3.0,62.0
7.0,M,O2,I,3.0,62.0
7.0,M,O2,I,3.0,64.0
7.0,M,O2,I,3.0,64.0
7.0,M,O2,I,3.0,67.0
7.0,M,O2,I,3.0,67.0
7.0,M,O2,I,3.0,67.0
7.0,M,O2,I,3.0,67.0
7.0,M,O2,I,3.0,67.0
7.0,M,O2,I,3.0,69.0
7.0,M,O2,I,3.0,69.0
7.0,M,O2,I,3.0,69.0
7.0,M,O2,I,3.0,69.0
7.0,M,O2,I,3.0,71.0
7.0,M,O2,I,3.0,74.0
7.0,M,O2,I,3.0,74.0
7.0,M,O2,I,3.0,74.0
