No,Sex,Genotype,Food,Rep,time
17.0,M,Del,I,1.0,32.0
17.0,M,Del,I,1.0,39.0
17.0,M,Del,I,1.0,42.0
17.0,M,Del,I,1.0,48.0
17.0,M,Del,I,1.0,53.0
17.0,M,Del,I,1.0,53.0
17.0,M,Del,I,1.0,53.0
17.0,M,Del,I,1.0,53.0
17.0,M,Del,I,1.0,53.0
17.0,M,Del,I,1.0,55.0
17.0,M,Del,I,1.0,55.0
17.0,M,Del,I,1.0,58.0
17.0,M,Del,I,1.0,58.0
17.0,M,Del,I,1.0,58.0
17.0,M,Del,I,1.0,58.0
17.0,M,Del,I,1.0,60.0
17.0,M,Del,I,1.0,60.0
17.0,M,Del,I,1.0,60.0
17.0,M,Del,I,1.0,62.0
17.0,M,Del,I,1.0,62.0
17.0,M,Del,I,1.0,62.0
17.0,M,Del,I,1.0,62.0
17.0,M,Del,I,1.0,64.0
17.0,M,Del,I,1.0,64.0
17.0,M,Del,I,1.0,64.0
17.0,M,Del,I,1.0,67.0
17.0,M,Del,I,1.0,67.0
17.0,M,Del,I,1.0,67.0
17.0,M,Del,I,1.0,67.0
17.0,M,Del,I,1.0,67.0
17.0,M,Del,I,1.0,67.0
17.0,M,Del,I,1.0,69.0
17.0,M,Del,I,1.0,69.0
17.0,M,Del,I,1.0,69.0
17.0,M,Del,I,1.0,71.0
17.0,M,Del,I,1.0,71.0
17.0,M,Del,I,1.0,71.0
17.0,M,Del,I,1.0,71.0
17.0,M,Del,I,1.0,74.0
17.0,M,Del,I,1.0,74.0
17.0,M,Del,I,1.0,74.0
17.0,M,Del,I,1.0,74.0
17.0,M,Del,I,1.0,74.0
17.0,M,Del,III,1.0,12.0
17.0,M,Del,III,1.0,14.0
17.0,M,Del,III,1.0,14.0
17.0,M,Del,III,1.0,20.0
17.0,M,Del,III,1.0,26.0
17.0,M,Del,III,1.0,30.0
17.0,M,Del,III,1.0,34.0
17.0,M,Del,III,1.0,34.0
17.0,M,Del,III,1.0,34.0
17.0,M,Del,III,1.0,34.0
17.0,M,Del,III,1.0,34.0
17.0,M,Del,III,1.0,36.0
17.0,M,Del,III,1.0,36.0
17.0,M,Del,III,1.0,36.0
17.0,M,Del,III,1.0,39.0
17.0,M,Del,III,1.0,39.0
17.0,M,Del,III,1.0,39.0
17.0,M,Del,III,1.0,39.0
17.0,M,Del,III,1.0,39.0
17.0,M,Del,III,1.0,42.0
17.0,M,Del,III,1.0,42.0
17.0,M,Del,III,1.0,48.0
17.0,M,Del,III,1.0,48.0
17.0,M,Del,III,1.0,48.0
17.0,M,Del,III,1.0,48.0
17.0,M,Del,III,1.0,48.0
17.0,M,Del,III,1.0,50.0
17.0,M,Del,III,1.0,50.0
17.0,M,Del,III,1.0,53.0
17.0,M,Del,III,1.0,53.0
17.0,M,Del,III,1.0,53.0
17.0,M,Del,III,1.0,53.0
17.0,M,Del,III,1.0,53.0
17.0,M,Del,III,1.0,53.0
17.0,M,Del,III,1.0,53.0
17.0,M,Del,III,1.0,53.0
17.0,M,Del,III,1.0,53.0
17.0,M,Del,III,1.0,53.0
17.0,M,Del,III,1.0,53.0
17.0,M,Del,III,1.0,53.0
17.0,M,Del,III,1.0,55.0
17.0,M,Del,III,1.0,55.0
17.0,M,Del,III,1.0,60.0
17.0,M,Del,III,1.0,60.0
17.0,M,Del,III,1.0,60.0
17.0,M,Del,III,1.0,62.0
17.0,M,Del,III,1.0,62.0
17.0,M,Del,III,1.0,69.0
18.0,M,Del,I,2.0,12.0
18.0,M,Del,I,2.0,18.0
18.0,M,Del,I,2.0,20.0
18.0,M,Del,I,2.0,22.0
18.0,M,Del,I,2.0,39.0
18.0,M,Del,I,2.0,48.0
18.0,M,Del,I,2.0,48.0
18.0,M,Del,I,2.0,50.0
18.0,M,Del,I,2.0,53.0
18.0,M,Del,I,2.0,53.0
18.0,M,Del,I,2.0,53.0
18.0,M,Del,I,2.0,53.0
18.0,M,Del,I,2.0,53.0
18.0,M,Del,I,2.0,53.0
18.0,M,Del,I,2.0,53.0
18.0,M,Del,I,2.0,53.0
18.0,M,Del,I,2.0,53.0
18.0,M,Del,I,2.0,53.0
18.0,M,Del,I,2.0,55.0
18.0,M,Del,I,2.0,55.0
18.0,M,Del,I,2.0,55.0
18.0,M,Del,I,2.0,55.0
18.0,M,Del,I,2.0,55.0
18.0,M,Del,I,2.0,55.0
18.0,M,Del,I,2.0,58.0
18.0,M,Del,I,2.0,58.0
18.0,M,Del,I,2.0,58.0
18.0,M,Del,I,2.0,58.0
18.0,M,Del,I,2.0,60.0
18.0,M,Del,I,2.0,60.0
18.0,M,Del,I,2.0,60.0
18.0,M,Del,I,2.0,60.0
18.0,M,Del,I,2.0,60.0
18.0,M,Del,I,2.0,60.0
18.0,M,Del,I,2.0,62.0
18.0,M,Del,I,2.0,62.0
18.0,M,Del,I,2.0,62.0
18.0,M,Del,I,2.0,62.0
18.0,M,Del,I,2.0,62.0
18.0,M,Del,I,2.0,64.0
18.0,M,Del,I,2.0,64.0
18.0,M,Del,I,2.0,67.0
18.0,M,Del,I,2.0,67.0
18.0,M,Del,I,2.0,69.0
18.0,M,Del,I,2.0,69.0
18.0,M,Del,I,2.0,69.0
18.0,M,Del,I,2.0,69.0
18.0,M,Del,I,2.0,69.0
18.0,M,Del,I,2.0,69.0
18.0,M,Del,I,2.0,71.0
18.0,M,Del,I,2.0,71.0
18.0,M,Del,I,2.0,74.0
18.0,M,Del,I,2.0,74.0
18.0,M,Del,I,2.0,74.0
18.0,M,Del,I,2.0,74.0
18.0,M,Del,I,2.0,74.0
18.0,M,Del,III,2.0,7.0
18.0,M,Del,III,2.0,10.0
18.0,M,Del,III,2.0,18.0
18.0,M,Del,III,2.0,28.0
18.0,M,Del,III,2.0,30.0
18.0,M,Del,III,2.0,30.0
18.0,M,Del,III,2.0,30.0
18.0,M,Del,III,2.0,32.0
18.0,M,Del,III,2.0,32.0
18.0,M,Del,III,2.0,34.0
18.0,M,Del,III,2.0,34.0
18.0,M,Del,III,2.0,34.0
18.0,M,Del,III,2.0,34.0
18.0,M,Del,III,2.0,39.0
18.0,M,Del,III,2.0,39.0
18.0,M,Del,III,2.0,39.0
18.0,M,Del,III,2.0,42.0
18.0,M,Del,III,2.0,42.0
18.0,M,Del,III,2.0,48.0
18.0,M,Del,III,2.0,48.0
18.0,M,Del,III,2.0,48.0
18.0,M,Del,III,2.0,48.0
18.0,M,Del,III,2.0,48.0
18.0,M,Del,III,2.0,48.0
18.0,M,Del,III,2.0,48.0
18.0,M,Del,III,2.0,48.0
18.0,M,Del,III,2.0,48.0
18.0,M,Del,III,2.0,50.0
18.0,M,Del,III,2.0,50.0
18.0,M,Del,III,2.0,50.0
18.0,M,Del,III,2.0,50.0
18.0,M,Del,III,2.0,50.0
18.0,M,Del,III,2.0,50.0
18.0,M,Del,III,2.0,50.0
18.0,M,Del,III,2.0,50.0
18.0,M,Del,III,2.0,50.0
18.0,M,Del,III,2.0,53.0
18.0,M,Del,III,2.0,53.0
18.0,M,Del,III,2.0,53.0
18.0,M,Del,III,2.0,53.0
18.0,M,Del,III,2.0,53.0
18.0,M,Del,III,2.0,53.0
18.0,M,Del,III,2.0,53.0
18.0,M,Del,III,2.0,53.0
18.0,M,Del,III,2.0,53.0
18.0,M,Del,III,2.0,53.0
18.0,M,Del,III,2.0,53.0
18.0,M,Del,III,2.0,53.0
18.0,M,Del,III,2.0,53.0
18.0,M,Del,III,2.0,53.0
18.0,M,Del,III,2.0,53.0
18.0,M,Del,III,2.0,53.0
18.0,M,Del,III,2.0,55.0
18.0,M,Del,III,2.0,55.0
18.0,M,Del,III,2.0,55.0
18.0,M,Del,III,2.0,58.0
18.0,M,Del,III,2.0,58.0
18.0,M,Del,III,2.0,60.0
18.0,M,Del,III,2.0,60.0
18.0,M,Del,III,2.0,62.0
18.0,M,Del,III,2.0,64.0
18.0,M,Del,III,2.0,67.0
18.0,M,Del,III,2.0,67.0
18.0,M,Del,III,2.0,67.0
18.0,M,Del,III,2.0,67.0
18.0,M,Del,III,2.0,69.0
18.0,M,Del,III,2.0,71.0
19.0,M,Del,I,3.0,12.0
19.0,M,Del,I,3.0,24.0
19.0,M,Del,I,3.0,39.0
19.0,M,Del,I,3.0,39.0
19.0,M,Del,I,3.0,48.0
19.0,M,Del,I,3.0,50.0
19.0,M,Del,I,3.0,53.0
19.0,M,Del,I,3.0,53.0
19.0,M,Del,I,3.0,53.0
19.0,M,Del,I,3.0,53.0
19.0,M,Del,I,3.0,53.0
19.0,M,Del,I,3.0,53.0
19.0,M,Del,I,3.0,53.0
19.0,M,Del,I,3.0,55.0
19.0,M,Del,I,3.0,55.0
19.0,M,Del,I,3.0,55.0
19.0,M,Del,I,3.0,60.0
19.0,M,Del,I,3.0,60.0
19.0,M,Del,I,3.0,62.0
19.0,M,Del,I,3.0,62.0
19.0,M,Del,I,3.0,62.0
19.0,M,Del,I,3.0,64.0
19.0,M,Del,I,3.0,64.0
19.0,M,Del,I,3.0,64.0
19.0,M,Del,I,3.0,64.0
19.0,M,Del,I,3.0,64.0
19.0,M,Del,I,3.0,64.0
19.0,M,Del,I,3.0,64.0
19.0,M,Del,I,3.0,67.0
19.0,M,Del,I,3.0,67.0
19.0,M,Del,I,3.0,67.0
19.0,M,Del,I,3.0,67.0
19.0,M,Del,I,3.0,67.0
19.0,M,Del,I,3.0,67.0
19.0,M,Del,I,3.0,67.0
19.0,M,Del,I,3.0,67.0
19.0,M,Del,I,3.0,67.0
19.0,M,Del,I,3.0,69.0
19.0,M,Del,I,3.0,69.0
19.0,M,Del,I,3.0,69.0
19.0,M,Del,I,3.0,69.0
19.0,M,Del,I,3.0,69.0
19.0,M,Del,I,3.0,69.0
19.0,M,Del,I,3.0,69.0
19.0,M,Del,I,3.0,69.0
19.0,M,Del,I,3.0,69.0
19.0,M,Del,I,3.0,69.0
19.0,M,Del,I,3.0,69.0
19.0,M,Del,I,3.0,69.0
19.0,M,Del,I,3.0,69.0
19.0,M,Del,I,3.0,71.0
19.0,M,Del,I,3.0,71.0
19.0,M,Del,I,3.0,71.0
19.0,M,Del,I,3.0,71.0
19.0,M,Del,I,3.0,74.0
19.0,M,Del,I,3.0,74.0
19.0,M,Del,I,3.0,74.0
19.0,M,Del,I,3.0,74.0
19.0,M,Del,I,3.0,74.0
19.0,M,Del,I,3.0,74.0
19.0,M,Del,III,3.0,12.0
19.0,M,Del,III,3.0,28.0
19.0,M,Del,III,3.0,32.0
19.0,M,Del,III,3.0,34.0
19.0,M,Del,III,3.0,36.0
19.0,M,Del,III,3.0,36.0
19.0,M,Del,III,3.0,36.0
19.0,M,Del,III,3.0,39.0
19.0,M,Del,III,3.0,42.0
19.0,M,Del,III,3.0,48.0
19.0,M,Del,III,3.0,48.0
19.0,M,Del,III,3.0,48.0
19.0,M,Del,III,3.0,48.0
19.0,M,Del,III,3.0,48.0
19.0,M,Del,III,3.0,48.0
19.0,M,Del,III,3.0,48.0
19.0,M,Del,III,3.0,48.0
19.0,M,Del,III,3.0,48.0
19.0,M,Del,III,3.0,48.0
19.0,M,Del,III,3.0,48.0
19.0,M,Del,III,3.0,48.0
19.0,M,Del,III,3.0,48.0
19.0,M,Del,III,3.0,48.0
19.0,M,Del,III,3.0,50.0
19.0,M,Del,III,3.0,50.0
19.0,M,Del,III,3.0,50.0
19.0,M,Del,III,3.0,50.0
19.0,M,Del,III,3.0,50.0
19.0,M,Del,III,3.0,50.0
19.0,M,Del,III,3.0,50.0
19.0,M,Del,III,3.0,50.0
19.0,M,Del,III,3.0,50.0
19.0,M,Del,III,3.0,50.0
19.0,M,Del,III,3.0,53.0
19.0,M,Del,III,3.0,53.0
19.0,M,Del,III,3.0,53.0
19.0,M,Del,III,3.0,53.0
19.0,M,Del,III,3.0,53.0
19.0,M,Del,III,3.0,53.0
19.0,M,Del,III,3.0,53.0
19.0,M,Del,III,3.0,53.0
19.0,M,Del,III,3.0,53.0
19.0,M,Del,III,3.0,53.0
19.0,M,Del,III,3.0,53.0
19.0,M,Del,III,3.0,53.0
19.0,M,Del,III,3.0,53.0
19.0,M,Del,III,3.0,53.0
19.0,M,Del,III,3.0,53.0
19.0,M,Del,III,3.0,53.0
19.0,M,Del,III,3.0,53.0
19.0,M,Del,III,3.0,53.0
19.0,M,Del,III,3.0,55.0
19.0,M,Del,III,3.0,55.0
19.0,M,Del,III,3.0,55.0
19.0,M,Del,III,3.0,60.0
19.0,M,Del,III,3.0,62.0
19.0,M,Del,III,3.0,62.0
19.0,M,Del,III,3.0,64.0
19.0,M,Del,III,3.0,64.0
19.0,M,Del,III,3.0,67.0
20.0,M,Del,I,4.0,10.0
20.0,M,Del,I,4.0,22.0
20.0,M,Del,I,4.0,26.0
20.0,M,Del,I,4.0,28.0
20.0,M,Del,I,4.0,28.0
20.0,M,Del,I,4.0,30.0
20.0,M,Del,I,4.0,34.0
20.0,M,Del,I,4.0,48.0
20.0,M,Del,I,4.0,50.0
20.0,M,Del,I,4.0,50.0
20.0,M,Del,I,4.0,53.0
20.0,M,Del,I,4.0,53.0
20.0,M,Del,I,4.0,53.0
20.0,M,Del,I,4.0,53.0
20.0,M,Del,I,4.0,53.0
20.0,M,Del,I,4.0,55.0
20.0,M,Del,I,4.0,55.0
20.0,M,Del,I,4.0,55.0
20.0,M,Del,I,4.0,58.0
20.0,M,Del,I,4.0,58.0
20.0,M,Del,I,4.0,58.0
20.0,M,Del,I,4.0,60.0
20.0,M,Del,I,4.0,60.0
20.0,M,Del,I,4.0,60.0
20.0,M,Del,I,4.0,60.0
20.0,M,Del,I,4.0,60.0
20.0,M,Del,I,4.0,62.0
20.0,M,Del,I,4.0,62.0
20.0,M,Del,I,4.0,62.0
20.0,M,Del,I,4.0,62.0
20.0,M,Del,I,4.0,62.0
20.0,M,Del,I,4.0,62.0
20.0,M,Del,I,4.0,62.0
20.0,M,Del,I,4.0,64.0
20.0,M,Del,I,4.0,64.0
20.0,M,Del,I,4.0,64.0
20.0,M,Del,I,4.0,64.0
20.0,M,Del,I,4.0,64.0
20.0,M,Del,I,4.0,67.0
20.0,M,Del,I,4.0,67.0
20.0,M,Del,I,4.0,67.0
20.0,M,Del,I,4.0,67.0
20.0,M,Del,I,4.0,69.0
20.0,M,Del,I,4.0,74.0
20.0,M,Del,I,4.0,74.0
20.0,M,Del,I,4.0,74.0
20.0,M,Del,I,4.0,74.0
20.0,M,Del,I,4.0,74.0
20.0,M,Del,III,4.0,7.0
20.0,M,Del,III,4.0,10.0
20.0,M,Del,III,4.0,14.0
20.0,M,Del,III,4.0,16.0
20.0,M,Del,III,4.0,20.0
20.0,M,Del,III,4.0,20.0
20.0,M,Del,III,4.0,24.0
20.0,M,Del,III,4.0,28.0
20.0,M,Del,III,4.0,28.0
20.0,M,Del,III,4.0,39.0
20.0,M,Del,III,4.0,42.0
20.0,M,Del,III,4.0,48.0
20.0,M,Del,III,4.0,48.0
20.0,M,Del,III,4.0,48.0
20.0,M,Del,III,4.0,48.0
20.0,M,Del,III,4.0,48.0
20.0,M,Del,III,4.0,48.0
20.0,M,Del,III,4.0,48.0
20.0,M,Del,III,4.0,48.0
20.0,M,Del,III,4.0,48.0
20.0,M,Del,III,4.0,48.0
20.0,M,Del,III,4.0,50.0
20.0,M,Del,III,4.0,50.0
20.0,M,Del,III,4.0,50.0
20.0,M,Del,III,4.0,50.0
20.0,M,Del,III,4.0,50.0
20.0,M,Del,III,4.0,50.0
20.0,M,Del,III,4.0,50.0
20.0,M,Del,III,4.0,50.0
20.0,M,Del,III,4.0,50.0
20.0,M,Del,III,4.0,50.0
20.0,M,Del,III,4.0,50.0
20.0,M,Del,III,4.0,50.0
20.0,M,Del,III,4.0,50.0
20.0,M,Del,III,4.0,53.0
20.0,M,Del,III,4.0,53.0
20.0,M,Del,III,4.0,53.0
20.0,M,Del,III,4.0,53.0
20.0,M,Del,III,4.0,53.0
20.0,M,Del,III,4.0,53.0
20.0,M,Del,III,4.0,53.0
20.0,M,Del,III,4.0,53.0
20.0,M,Del,III,4.0,53.0
20.0,M,Del,III,4.0,53.0
20.0,M,Del,III,4.0,53.0
20.0,M,Del,III,4.0,53.0
20.0,M,Del,III,4.0,53.0
20.0,M,Del,III,4.0,53.0
20.0,M,Del,III,4.0,53.0
20.0,M,Del,III,4.0,53.0
20.0,M,Del,III,4.0,55.0
20.0,M,Del,III,4.0,55.0
20.0,M,Del,III,4.0,58.0
20.0,M,Del,III,4.0,60.0
20.0,M,Del,III,4.0,60.0
20.0,M,Del,III,4.0,60.0
20.0,M,Del,III,4.0,60.0
20.0,M,Del,III,4.0,60.0
20.0,M,Del,III,4.0,62.0
20.0,M,Del,III,4.0,69.0
21.0,M,C14,I,1.0,12.0
21.0,M,C14,I,1.0,18.0
21.0,M,C14,I,1.0,20.0
21.0,M,C14,I,1.0,28.0
21.0,M,C14,I,1.0,32.0
21.0,M,C14,I,1.0,32.0
21.0,M,C14,I,1.0,32.0
21.0,M,C14,I,1.0,48.0
21.0,M,C14,I,1.0,48.0
21.0,M,C14,I,1.0,50.0
21.0,M,C14,I,1.0,53.0
21.0,M,C14,I,1.0,53.0
21.0,M,C14,I,1.0,55.0
21.0,M,C14,I,1.0,58.0
21.0,M,C14,I,1.0,58.0
21.0,M,C14,I,1.0,60.0
21.0,M,C14,I,1.0,60.0
21.0,M,C14,I,1.0,60.0
21.0,M,C14,I,1.0,60.0
21.0,M,C14,I,1.0,60.0
21.0,M,C14,I,1.0,60.0
21.0,M,C14,I,1.0,62.0
21.0,M,C14,I,1.0,62.0
21.0,M,C14,I,1.0,62.0
21.0,M,C14,I,1.0,62.0
21.0,M,C14,I,1.0,62.0
21.0,M,C14,I,1.0,62.0
21.0,M,C14,I,1.0,62.0
21.0,M,C14,I,1.0,64.0
21.0,M,C14,I,1.0,64.0
21.0,M,C14,I,1.0,64.0
21.0,M,C14,I,1.0,64.0
21.0,M,C14,I,1.0,64.0
21.0,M,C14,I,1.0,64.0
21.0,M,C14,I,1.0,67.0
21.0,M,C14,I,1.0,67.0
21.0,M,C14,I,1.0,67.0
21.0,M,C14,I,1.0,67.0
21.0,M,C14,I,1.0,67.0
21.0,M,C14,I,1.0,67.0
21.0,M,C14,I,1.0,67.0
21.0,M,C14,I,1.0,67.0
21.0,M,C14,I,1.0,67.0
21.0,M,C14,I,1.0,67.0
21.0,M,C14,I,1.0,69.0
21.0,M,C14,I,1.0,69.0
21.0,M,C14,I,1.0,69.0
21.0,M,C14,I,1.0,71.0
21.0,M,C14,I,1.0,71.0
21.0,M,C14,I,1.0,74.0
21.0,M,C14,I,1.0,74.0
21.0,M,C14,I,1.0,74.0
21.0,M,C14,I,1.0,74.0
21.0,M,C14,I,1.0,74.0
21.0,M,C14,I,1.0,74.0
21.0,M,C14,I,1.0,74.0
21.0,M,C14,III,1.0,18.0
21.0,M,C14,III,1.0,18.0
21.0,M,C14,III,1.0,20.0
21.0,M,C14,III,1.0,26.0
21.0,M,C14,III,1.0,28.0
21.0,M,C14,III,1.0,28.0
21.0,M,C14,III,1.0,39.0
21.0,M,C14,III,1.0,39.0
21.0,M,C14,III,1.0,42.0
21.0,M,C14,III,1.0,48.0
21.0,M,C14,III,1.0,48.0
21.0,M,C14,III,1.0,48.0
21.0,M,C14,III,1.0,50.0
21.0,M,C14,III,1.0,50.0
21.0,M,C14,III,1.0,50.0
21.0,M,C14,III,1.0,50.0
21.0,M,C14,III,1.0,50.0
21.0,M,C14,III,1.0,50.0
21.0,M,C14,III,1.0,50.0
21.0,M,C14,III,1.0,50.0
21.0,M,C14,III,1.0,50.0
21.0,M,C14,III,1.0,50.0
21.0,M,C14,III,1.0,50.0
21.0,M,C14,III,1.0,53.0
21.0,M,C14,III,1.0,53.0
21.0,M,C14,III,1.0,53.0
21.0,M,C14,III,1.0,53.0
21.0,M,C14,III,1.0,55.0
21.0,M,C14,III,1.0,55.0
21.0,M,C14,III,1.0,55.0
21.0,M,C14,III,1.0,55.0
21.0,M,C14,III,1.0,55.0
21.0,M,C14,III,1.0,55.0
21.0,M,C14,III,1.0,55.0
21.0,M,C14,III,1.0,55.0
21.0,M,C14,III,1.0,58.0
21.0,M,C14,III,1.0,58.0
21.0,M,C14,III,1.0,58.0
21.0,M,C14,III,1.0,58.0
21.0,M,C14,III,1.0,58.0
21.0,M,C14,III,1.0,58.0
21.0,M,C14,III,1.0,58.0
21.0,M,C14,III,1.0,58.0
21.0,M,C14,III,1.0,60.0
21.0,M,C14,III,1.0,62.0
21.0,M,C14,III,1.0,62.0
21.0,M,C14,III,1.0,62.0
21.0,M,C14,III,1.0,62.0
21.0,M,C14,III,1.0,62.0
21.0,M,C14,III,1.0,62.0
21.0,M,C14,III,1.0,64.0
21.0,M,C14,III,1.0,64.0
21.0,M,C14,III,1.0,64.0
21.0,M,C14,III,1.0,64.0
21.0,M,C14,III,1.0,74.0
22.0,M,C14,I,2.0,12.0
22.0,M,C14,I,2.0,28.0
22.0,M,C14,I,2.0,30.0
22.0,M,C14,I,2.0,39.0
22.0,M,C14,I,2.0,48.0
22.0,M,C14,I,2.0,48.0
22.0,M,C14,I,2.0,48.0
22.0,M,C14,I,2.0,50.0
22.0,M,C14,I,2.0,50.0
22.0,M,C14,I,2.0,53.0
22.0,M,C14,I,2.0,53.0
22.0,M,C14,I,2.0,53.0
22.0,M,C14,I,2.0,53.0
22.0,M,C14,I,2.0,55.0
22.0,M,C14,I,2.0,55.0
22.0,M,C14,I,2.0,55.0
22.0,M,C14,I,2.0,58.0
22.0,M,C14,I,2.0,58.0
22.0,M,C14,I,2.0,60.0
22.0,M,C14,I,2.0,60.0
22.0,M,C14,I,2.0,60.0
22.0,M,C14,I,2.0,60.0
22.0,M,C14,I,2.0,60.0
22.0,M,C14,I,2.0,60.0
22.0,M,C14,I,2.0,60.0
22.0,M,C14,I,2.0,62.0
22.0,M,C14,I,2.0,62.0
22.0,M,C14,I,2.0,62.0
22.0,M,C14,I,2.0,62.0
22.0,M,C14,I,2.0,62.0
22.0,M,C14,I,2.0,62.0
22.0,M,C14,I,2.0,62.0
22.0,M,C14,I,2.0,62.0
22.0,M,C14,I,2.0,62.0
22.0,M,C14,I,2.0,62.0
22.0,M,C14,I,2.0,62.0
22.0,M,C14,I,2.0,62.0
22.0,M,C14,I,2.0,62.0
22.0,M,C14,I,2.0,62.0
22.0,M,C14,I,2.0,62.0
22.0,M,C14,I,2.0,62.0
22.0,M,C14,I,2.0,62.0
22.0,M,C14,I,2.0,62.0
22.0,M,C14,I,2.0,62.0
22.0,M,C14,I,2.0,62.0
22.0,M,C14,I,2.0,62.0
22.0,M,C14,I,2.0,62.0
22.0,M,C14,I,2.0,64.0
22.0,M,C14,I,2.0,64.0
22.0,M,C14,I,2.0,64.0
22.0,M,C14,I,2.0,64.0
22.0,M,C14,I,2.0,64.0
22.0,M,C14,I,2.0,67.0
22.0,M,C14,I,2.0,67.0
22.0,M,C14,I,2.0,67.0
22.0,M,C14,I,2.0,67.0
22.0,M,C14,I,2.0,67.0
22.0,M,C14,I,2.0,67.0
22.0,M,C14,I,2.0,74.0
22.0,M,C14,I,2.0,74.0
22.0,M,C14,I,2.0,74.0
22.0,M,C14,III,2.0,24.0
22.0,M,C14,III,2.0,34.0
22.0,M,C14,III,2.0,34.0
22.0,M,C14,III,2.0,39.0
22.0,M,C14,III,2.0,48.0
22.0,M,C14,III,2.0,48.0
22.0,M,C14,III,2.0,48.0
22.0,M,C14,III,2.0,48.0
22.0,M,C14,III,2.0,48.0
22.0,M,C14,III,2.0,48.0
22.0,M,C14,III,2.0,48.0
22.0,M,C14,III,2.0,48.0
22.0,M,C14,III,2.0,48.0
22.0,M,C14,III,2.0,48.0
22.0,M,C14,III,2.0,50.0
22.0,M,C14,III,2.0,50.0
22.0,M,C14,III,2.0,50.0
22.0,M,C14,III,2.0,50.0
22.0,M,C14,III,2.0,50.0
22.0,M,C14,III,2.0,50.0
22.0,M,C14,III,2.0,50.0
22.0,M,C14,III,2.0,50.0
22.0,M,C14,III,2.0,50.0
22.0,M,C14,III,2.0,53.0
22.0,M,C14,III,2.0,53.0
22.0,M,C14,III,2.0,53.0
22.0,M,C14,III,2.0,53.0
22.0,M,C14,III,2.0,53.0
22.0,M,C14,III,2.0,53.0
22.0,M,C14,III,2.0,55.0
22.0,M,C14,III,2.0,55.0
22.0,M,C14,III,2.0,55.0
22.0,M,C14,III,2.0,55.0
22.0,M,C14,III,2.0,55.0
22.0,M,C14,III,2.0,55.0
22.0,M,C14,III,2.0,55.0
22.0,M,C14,III,2.0,55.0
22.0,M,C14,III,2.0,55.0
22.0,M,C14,III,2.0,55.0
22.0,M,C14,III,2.0,55.0
22.0,M,C14,III,2.0,55.0
22.0,M,C14,III,2.0,55.0
22.0,M,C14,III,2.0,55.0
22.0,M,C14,III,2.0,58.0
22.0,M,C14,III,2.0,58.0
22.0,M,C14,III,2.0,58.0
22.0,M,C14,III,2.0,58.0
22.0,M,C14,III,2.0,58.0
22.0,M,C14,III,2.0,60.0
22.0,M,C14,III,2.0,60.0
22.0,M,C14,III,2.0,60.0
22.0,M,C14,III,2.0,60.0
22.0,M,C14,III,2.0,60.0
22.0,M,C14,III,2.0,62.0
23.0,M,C14,I,3.0,28.0
23.0,M,C14,I,3.0,42.0
23.0,M,C14,I,3.0,48.0
23.0,M,C14,I,3.0,48.0
23.0,M,C14,I,3.0,48.0
23.0,M,C14,I,3.0,50.0
23.0,M,C14,I,3.0,53.0
23.0,M,C14,I,3.0,53.0
23.0,M,C14,I,3.0,53.0
23.0,M,C14,I,3.0,55.0
23.0,M,C14,I,3.0,58.0
23.0,M,C14,I,3.0,58.0
23.0,M,C14,I,3.0,58.0
23.0,M,C14,I,3.0,58.0
23.0,M,C14,I,3.0,58.0
23.0,M,C14,I,3.0,60.0
23.0,M,C14,I,3.0,60.0
23.0,M,C14,I,3.0,60.0
23.0,M,C14,I,3.0,60.0
23.0,M,C14,I,3.0,62.0
23.0,M,C14,I,3.0,62.0
23.0,M,C14,I,3.0,62.0
23.0,M,C14,I,3.0,62.0
23.0,M,C14,I,3.0,62.0
23.0,M,C14,I,3.0,62.0
23.0,M,C14,I,3.0,64.0
23.0,M,C14,I,3.0,67.0
23.0,M,C14,I,3.0,67.0
23.0,M,C14,I,3.0,67.0
23.0,M,C14,I,3.0,67.0
23.0,M,C14,I,3.0,67.0
23.0,M,C14,I,3.0,67.0
23.0,M,C14,I,3.0,67.0
23.0,M,C14,I,3.0,69.0
23.0,M,C14,I,3.0,69.0
23.0,M,C14,I,3.0,71.0
23.0,M,C14,I,3.0,71.0
23.0,M,C14,I,3.0,74.0
23.0,M,C14,I,3.0,74.0
23.0,M,C14,I,3.0,74.0
23.0,M,C14,I,3.0,74.0
23.0,M,C14,I,3.0,74.0
23.0,M,C14,I,3.0,74.0
23.0,M,C14,I,3.0,74.0
23.0,M,C14,III,3.0,12.0
23.0,M,C14,III,3.0,12.0
23.0,M,C14,III,3.0,24.0
23.0,M,C14,III,3.0,26.0
23.0,M,C14,III,3.0,26.0
23.0,M,C14,III,3.0,30.0
23.0,M,C14,III,3.0,30.0
23.0,M,C14,III,3.0,36.0
23.0,M,C14,III,3.0,39.0
23.0,M,C14,III,3.0,48.0
23.0,M,C14,III,3.0,50.0
23.0,M,C14,III,3.0,50.0
23.0,M,C14,III,3.0,50.0
23.0,M,C14,III,3.0,50.0
23.0,M,C14,III,3.0,50.0
23.0,M,C14,III,3.0,50.0
23.0,M,C14,III,3.0,50.0
23.0,M,C14,III,3.0,50.0
23.0,M,C14,III,3.0,50.0
23.0,M,C14,III,3.0,50.0
23.0,M,C14,III,3.0,50.0
23.0,M,C14,III,3.0,50.0
23.0,M,C14,III,3.0,50.0
